SORTED	LEFT	MATCH	RIGHT	ID
	...ase pay particular attention to no. 6 in the guidelines. [.]	We are	requesting all budgetary units to submit their...	ICE-PHL:W1B-028:19:1
	...ash the other twenty-one syndicates in the same way #..# [.]	We are	getting a clearer picture of the leadership membership...	ICE-PHL:S2B-021:99:1:A
	...at contains perhaps thirty million <,> other species <,> [.]	We are	above all human animals <,,> [.] As dependent on air water s...	ICE-CAN:S2B-028:120:2:A
	...at the Irish government has a direct role in our affairs [.]	We are	there to underscore some simple realities in the...	ICE-IRL:S2B-045:A
	...at the tests have nothing to do with other countries. [.]  "	We are	in France in Mururoa, thousands of miles from other...	ICE-PHL:W2B-022:X50:1
	...atchels, paper and pens for our Field Officers' Seminar. [.]	We are	also very grateful for your company's offer to cater...	ICE-NZL:W1B-018:72:6
	...ate so that people understand uhm the <?> courtesies</?> [.]	We are	referring to the <}> <=> references to the...	ICE-JAM:S2A-068:6:3:A
	...ation administration come under the State governemnt sir [.]	We are	in contact with the state government to take...	ICE-IND:S1B-058:25:1:B
	...ave at U W I is not our union it is other unions as well [.]	We are	negotiating beyond what is normally within the purview...	ICE-JAM:S1B-080:X29:1:B
	...ave more to be proud of if our country was n't a kingdom [.]	We are	in the Simpson Hall #,,# in the cadet school of the...	ICE-GBR:S2B-032:92:2:A
	...avoured by the Secretary of the Department of Education. [.]	We are	willing to discuss this more extensively with him and...	ICE-IRL:W1B-030:A
	...awled and be-slippered "granny" - I suppose that we are. [.]	We are	the young women of the war years and frontrunners of...	ICE-NZL:W2B-016:49:2
	...ay of<,> competition in telecommunications with Digicell [.]	We are	going to make very shortened speeches today<,> but I...	ICE-JAM:S1B-053:5:1:A
	...be dangerous in corners, especially on slippery corners. [.]	We are	sometimes reminded of slippery pavements by the sign...	ICE-JAM:W2B-036:110:2
	...be laid back and keep #..# cool under the circumstances. [.]	We are	fairly insulated in the campus life. [.] Despite this, we ca...	ICE-IND:W1B-014:19:1
	...ber of the Council of Queen Mary and Westfield College . [.]	We are	, of course , fully aware of the very difficult...	ICE-GBR:W1B-024:76:6
	...bilee is playing , uses a different ticketing system . [.] "	We are	using the Ticketek system because it carries a lower...	ICE-HKG:W2B-001:8:1
	...bility</?> to pay forget the past and look at the future [.]	We are	back on that same scenario again [.] So I think that what <@...	ICE-JAM:S1B-074:X92:1:A
	...ble us to achieve these goals are within our own control [.]	We are	truly at last a sovereign people [.] What we need to do now ...	ICE-IRL:S2B-050:A
	...c </=> </}> <,> you know we are taking Mahabharata plays [.]	We are	not concerned with <,> Karna or Kaurava or <,> or any...	ICE-IND:S2B-031:30:1:A
	...ce <,> but we have to maintain our culture and tradition [.]	We are	trying to maintain <,> [.] For that purpose only I agreed we...	ICE-IND:S2A-044:31:1:A
	...cessors packing, too ( albeit a little more gracefully). [.]	We are	easy to impress, but it is difficult to sustain our...	ICE-PHL:W2B-010:39:1
	...ch in the case of directorate grade staff is substantial [.]	We are	simply asking for a pegging pegging mechanism to peg...	ICE-HKG:S1B-042:17:1:B
	...characteristics, so the margins were positive and large. [.]	We are	providing a ranking of these traits by their net...	ICE-PHL:W2B-019:28:1
	...charm, to be capable of building a genuine nation-state. [.]	We are	, our very own intellectuals - - and those who ape them...	ICE-PHL:W2B-010:18:1
	...cies have been cancelled due to non-payment of premium . [.]	We are	sorry to put you in this position but you should agree...	ICE-HKG:W1B-023:123:8
	...cing investment plans, are centralized in the agency. [.]  "	We are	striving to integrate and synchronize the planning and...	ICE-PHL:W2E-008:20:2
	...ck in securing an order for Soliwax from this Institute. [.]	We are	arranging to send you a special quota of promotional...	ICE-IND:W1B-016:37:1
	...cknowledge that until taken through events step by step. [.]	We are	not surprised by the good results you have obtained...	ICE-NZL:W1B-030:63:4
	...come a manufacturing management and marketing centre <,> [.]	We are	heavily dependent on one market the US market for our...	ICE-HKG:S2B-044:61:2:A
	...commerce and telecommunications is the name of our game. [.]	We are	moving towards true integration which allows us to...	ICE-IRL:W2B-034:B
	...competition , film show , book display and a Fun Party . [.]	We are	sure that your generous support will help us to...	ICE-HKG:W1B-024:237:15
	...cord of trading with all and discriminating against none [.]	We are	at the heart of the fastest growing Asian-Pacific...	ICE-HKG:S2B-050:71:1:A
	...cts now have approvals or pending requests for approval. [.]	We are	also aware of significant overruns in fixed price...	ICE-PHL:W1B-021:18:1
	...cturer of Ethical Pharmaceuticals preparations in India. [.]	We are	a small scale Industry and born in year 1973, we have...	ICE-IND:W1B-016:57:1
	...d Thomas Murphy, human resources manager for Merastar. [.] "	We are	on our way and are going to be an integral part of the...	ICE-USA:W2C-009:86:2
	...d a rush to buy when the laws were introduced last July. [.]	We are	still waiting," he lamented. [.] A market survey by the indu...	ICE-SGP:W2C-016:101:4
	...d reply on a very changed world to twelve months ago <,> [.]	we are	<.>i</.> indeed as a country very isolated in a period...	ICE-NZL:S1B-055:53:1:W
	...d the Student Union building and marked "visitors only". [.]	We are	expecting more than 75 delegates at the conference,...	ICE-NZL:W1B-020:49:5
	...d to join the World Trade Organisation later this year . [.]	We are	witnessing and benefiting from the emergence of a...	ICE-HKG:W2B-017:67:2
	...d we want to see that in a direct targeted proactive way [.]	We are	working our way through that agenda [.] It 's a massive agen...	ICE-IRL:S2A-068:A
	...deed so will be seen when these MPs take up their duties [.]	We are	convinced that we have had good candidates and we...	ICE-SGP:S1B-046:8:1:C
	...dence and optimism in Hongkong 's future , " he said . [.] "	We are	in good shape . [.] We are confident that Hongkong will cont...	ICE-HKG:W2C-006:24:1
	...dence in our ability and confidence in our arguments <,> [.]	We are	prepared to present the argument for the Unionist case...	ICE-IRL:S1B-051:A
	...dinners , times , effort , we are losing money in fact . [.]	We are	now planning to celebrate in next Friday , maybe to...	ICE-HKG:W1B-013:200:12
	...dred and ninety-one that is the eighteen years later <,> [.]	We are	not saying anything <,> quite new <,> we are again...	ICE-IND:S2A-023:84:1:A
	...ductions of $3.7 million for the year starting July 1. [.] "	We are	not talking about flat, cross-the-board cuts," Nesheim...	ICE-USA:W2C-014:99:3
	...duncest one quote unquote among us understands perfectly [.]	We are	more comfortable with Patois when we <{#> <[#> speak...	ICE-JAM:S1A-040:121:1:B
	...dustrialisation goes <,> so far as our economy goes <,,> [.]	We are	in a mess because of the debt that we took <,> [.] Who took ...	ICE-IND:S1B-054:32:1:A
	...e Caribbean<,> no people<,> no language<,> no culture<,> [.]	We are	<,> and have always been<,> an international people<,> [.] Bu...	ICE-JAM:S2B-046:X56:1:A
	...e and want to cut down a tree and replace the guttering. [.]	We are	n't that keen on cutting down trees (scarce enough in...	ICE-NZL:W1B-009:113:2
	...e are residing there along with this accused person <,,> [.]	We are	residing the <,> this <,,> we are three watchmen of...	ICE-IND:S2A-069:17:1:A
	...e benefits should be reasonably equal across the country [.]	We are	presuming and it is our understanding that we will...	ICE-CAN:S1B-051:10:1:A
	...e but to be free and at the same time being responsible. [.]	We are	responsible for the consequences of our decisions. [.] To be...	ICE-PHL:W1A-014:131:2
	...e conversation with our Ms Lim Seok Noi on 13 June 1995. [.]	We are	sorry that your cheue no. [.] 365817 for $100.00 was debited...	ICE-SGP:W1B-030:132:7
	...e could ignore all the other bits she did n't like, too! [.]	We are	probably going to take a few days away in May, but not...	ICE-NZL:W1B-005:121:3
	...e for you to have a brand new Ford parked in your drive. [.]	We are	offering you a special deal on Options, the new...	ICE-IRL:W1B-022:L
	...e grounds maintenance services provided in east Belfast. [.]	We are	actively pursuing the matter with the contractor...	ICE-IRL:W2C-007:C
	...e have not been getting the maximum from our cocoa trees [.]	We are	reaping somewhere<,> in the region of about five pods...	ICE-JAM:S1B-058:40:1:A
	...e in the short term and very damaging in the long term . [.]	We are	aware of other institutions which have attempted to go...	ICE-GBR:W1B-024:82:6
	...e is no destiny, these is no pre-determined life for us. [.]	We are	created first and it is up to us to find our own...	ICE-PHL:W1A-014:138:2
	...e lost touch with studying so I get help from Wee Ching. [.]	We are	both Products of the S'pore Education System and have...	ICE-SGP:W1B-010:154:4
	...e not here <,> or we 're not at Stormont to block things [.]	We are	definitely here as the representatives of the greater...	ICE-IRL:S2B-045:A
	...e noted columnist who also moderates the discussion <,,> [.]	We are	discussing this evening <,> uh social attitudes <,> on...	ICE-IND:S1B-025:9:1:B
	...e now come to <,> uh we 've finished nine and eleven <,> [.]	We are	now at the stage of uh <{> <[> looking </[> for...	ICE-IND:S1B-071:144:1:C
	...e patients but they would simply look for other jobs . [.] "	We are	not only talking about 200 doctors . [.] We are talking abou...	ICE-HKG:W2C-011:65:3
	...e planning to shift the seminar by a week or by a month. [.]	We are	also trying to get the Ambassador. [.] Please book the ticke...	ICE-IND:W1B-012:128:1
	...e to free up the negotiation process , " said Mr Kan . [.] "	We are	just a small company and lack experience , so...	ICE-HKG:W2B-035:25:1
	...e we 're recognised as confident, modern and innovative. [.]	We are	all that. [.] What sets us apart from others is our service....	ICE-SGP:W1B-018:184:4
	...e work world and we would appreciate your expert advice. [.]	We are	asking that you speak to our students on the topic...	ICE-JAM:W1B-020:9:1
	...e you full information about our wide range of products. [.]	We are	sure that the variety we offer and offer and our...	ICE-SGP:W1B-016:170:4
	...eapest flight possible - £ 547 return - flying with B.A. [.]	we are	flying out on the 19th June - [.] Jessica is staying for 3 w...	ICE-IRL:W1B-003:A
	...eating nuclear weapons to destroy the very own man-hood. [.]	We are	living in shadows of great danger, #..# and still what...	ICE-IND:W1A-002:89:2
	...ed <,,> as having the largest number <,> in Manipur <,,> [.]	We are	afraid <,,> that Manipur today has <,> the highest...	ICE-IND:S2B-006:60:1:B
	...edit Suisse-First Boston Asian Investment Conference. [.]  "	We are	celebrating this year 100 years of political...	ICE-PHL:W2E-007:X69:3
	...ee a headline in the paper you know what it 's all about [.]	We are	arguing whether Executive Councillors of course as I...	ICE-HKG:S2A-033:75:1:A
	...eedlings like you do when you plant seeds in the ground. [.]	We are	using a mixture of potting soil and worm castings for...	ICE-CAN:W1B-003:113:2
	...eese then uh I pass by your town <{> <[> to buy </[> [.] <[>	We are	known </[> </{> for the [.] The <{> <[> the bread </[>	ICE-PHL:S1A-084:19:1:B
	...efficiency factors have to be looked at very closely <,> [.]	We are	looking at them very firstly <,> [.] We are trying to improv...	ICE-IND:S1B-040:116:1:D
	...eloper and <?> system integrator </?> based in Hong Kong [.]	We are	specialized in the architectural and engineering and...	ICE-HKG:S2A-055:6:1:A
	...ems do not exist <,> or that mistakes have not been made [.]	We are	seeking to do everything [.] We are not now seeking to do ev...	ICE-IRL:S2B-049:A
	...ems to have been plucked arbitrarily out of his own hat. [.]	We are	not in a position to give an accurate figure either. [.] It ...	ICE-JAM:W2A-008:42:1
	...en seventy-eight said we are going to have policy change [.]	We are	going to have open door [.] We are going to have reform	ICE-HKG:S2B-047:81:2:A
	...en-headed, whose wild population is in the low hundreds. [.]	We are	currently the only zoo in the UK breeding this...	ICE-IRL:W2B-021:A
	...encies which are in membership of this organization <,,> [.]	We are	interested <,> in programmes <,> at the policy level...	ICE-IND:S1B-035:20:1:B
	...ened days and our #..# emancipated country pure nonsense [.]	we are	firmly held with the selffashioned chains of slavery [.] yes...	ICE-NZL:S2B-034:16:1:X
	...ention of imposing our choice of government on Iraq #,,# [.]	We are	simply doing what the United Nations said should be...	ICE-GBR:S2B-030:50:1:A
	...eople but we are willing to look at these discreet cases [.]	We are	making the case [.] It is for you to make the decision	ICE-JAM:S1B-073:X167:1:Y
	...episode will be dealt with later , in its proper place . [.]	We are	now at the pre-trial stage , with Mr Nathan in his...	ICE-GBR:W2B-015:62:1
